id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories,distance_to_center
1468168,2010-07-19T18:07:08Z,13.137167167,52.3811613,1,10,7,100,0,1,10,"[{'url': '/categories/202', 'name': 'Discount Store'}]",23.582621865212563
1468213,2010-07-19T18:15:04Z,13.4617817402,52.488810561,2,41,10,75,0,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",5.288396333460584
1468362,2010-07-19T18:45:29Z,13.420236583,52.54573365,0,11,5,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",3.222381428119978
1468557,2010-07-19T19:20:21Z,13.397476117,52.340429333,1,15,3,35,0,1,10,"[{'url': '/categories/87', 'name': 'Duplex'}]",19.867364419252702
1470702,2010-07-20T09:46:16Z,13.37370491,52.50700563,0,12,11,75,0,1,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",2.312409610069116
1470964,2010-07-20T11:01:14Z,13.4566801786,52.511261891,0,11,5,75,0,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",3.832425444955141
1470995,2010-07-20T11:10:51Z,13.3181065321,52.5141495466,0,32,11,75,0,5,10,"[{'url': '/categories/103', 'name': 'Theatre'}]",5.6709678906840075
1471078,2010-07-20T11:30:39Z,13.3260346222,52.5217468111,1,16,9,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",5.116040105827668
1471193,2010-07-20T11:59:02Z,13.3710688,52.556897667,0,30,16,75,0,1,10,"[{'url': '/categories/164', 'name': 'Subway'}]",4.682060967676891
1471194,2010-07-20T11:59:04Z,13.372989083,52.55675935,3,27,16,75,0,1,10,"[{'url': '/categories/164', 'name': 'Subway'}]",4.612427343035051
1471531,2010-07-20T13:14:18Z,13.270367267,52.510873797,0,13,11,75,0,1,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",8.921828545363205
1472263,2010-07-20T15:55:30Z,13.317198641,52.501459978,0,12,12,75,0,2,10,"[{'url': '/categories/221', 'name': ""Men's Apparel""}]",6.03372727430833
1472489,2010-07-20T16:39:42Z,13.44320384,52.500143256,0,10,8,75,0,0,10,"[{'url': '/categories/24', 'name': 'Pub'}]",3.5203590154957585
1472514,2010-07-20T16:45:31Z,13.2937520742,52.4715399742,0,11,5,75,0,2,10,"[{'url': '/categories/24', 'name': 'Pub'}]",9.009883812923745
1472543,2010-07-20T16:50:43Z,13.2985800505,52.4721086025,0,17,2,75,0,2,10,"[{'url': '/categories/229', 'name': 'Flower Shop'}]",8.709215084845576
1473418,2010-07-20T19:25:21Z,13.323740536,52.494844214,0,12,9,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",5.914178976426594
1475835,2010-07-21T10:43:03Z,13.287003417,52.508079267,2,34,22,150,1,1,10,"[{'url': '/categories/38', 'name': 'City Park'}]",7.845521808796286
1476010,2010-07-21T11:20:38Z,13.428760683,52.532374883,0,25,7,75,1,0,10,"[{'url': '/categories/19', 'name': 'Italian'}]",2.3621713399856215
1476270,2010-07-21T12:18:39Z,13.383148383,52.504559783,3,11,11,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]",2.0382027417120923
1477298,2010-07-21T15:43:29Z,13.326830109,52.463221342,0,14,9,75,0,1,10,"[{'url': '/categories/240', 'name': 'Shoes'}]",8.00984099550272
1477501,2010-07-21T16:21:22Z,13.306840517,52.506457383,0,35,24,75,0,2,10,"[{'url': '/categories/164', 'name': 'Subway'}]",6.5592683719095035
1478458,2010-07-21T19:02:33Z,13.341067473,52.532507924,1,20,11,75,0,0,10,"[{'url': '/categories/124', 'name': 'Diner'}]",4.353729191494111
1478590,2010-07-21T19:26:50Z,13.2913327217,52.5553107262,0,35,31,250,0,2,10,"[{'url': '/categories/224', 'name': 'Terminal'}]",8.47154582244763
1478698,2010-07-21T19:46:22Z,13.3299458027,52.51932621,0,17,14,150,0,2,10,"[{'url': '/categories/176', 'name': 'Canal / Waterway'}]",4.843042485038094
1478792,2010-07-21T20:10:01Z,13.468127167,52.504390717,1,12,11,75,0,0,10,"[{'url': '/categories/83', 'name': 'Middle Eastern'}]",4.794339281544239
1479391,2010-07-21T22:36:42Z,13.442280767,52.500732233,1,13,10,75,0,0,10,"[{'url': '/categories/83', 'name': 'Middle Eastern'}]",3.4311390689188714
1480626,2010-07-22T07:10:17Z,13.350034102,52.531652766,0,16,5,100,0,2,10,"[{'url': '/categories/48', 'name': 'Resort'}]",3.753196612819544
1480774,2010-07-22T08:33:11Z,13.467092514,52.5127708912,0,16,4,100,0,1,10,"[{'url': '/categories/185', 'name': 'Castle'}]",4.492115718408809
1480893,2010-07-22T09:26:46Z,13.447580709,52.503855522,0,11,8,75,0,0,10,"[{'url': '/categories/93', 'name': 'Hostel'}]",3.5472037761837396
1481251,2010-07-22T11:09:51Z,13.32181124,52.5210963,1,10,6,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",5.3978969392979455
1481595,2010-07-22T12:29:30Z,13.336933567,52.501046433,0,10,9,75,0,1,10,"[{'url': '/categories/62', 'name': 'Toys & Games'}]",4.809258580463731
1481936,2010-07-22T13:32:11Z,13.354152767,52.49728855,0,12,12,75,0,1,10,"[{'url': '/categories/160', 'name': 'Indian'}]",4.018853224597115
1482467,2010-07-22T15:19:59Z,13.3051031828,52.513141036,2,12,12,75,0,1,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",6.557696964465047
1482506,2010-07-22T15:27:23Z,13.3049690723,52.5155979395,1,14,12,75,0,2,10,"[{'url': '/categories/62', 'name': 'Toys & Games'}]",6.544698345553559
1482588,2010-07-22T15:42:07Z,13.3058810234,52.5178027153,1,16,11,75,0,2,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",6.472908744888804
1482927,2010-07-22T16:47:11Z,13.40245735,52.52353107,1,12,12,75,1,1,10,"[{'url': '/categories/188', 'name': 'Gallery'}]",0.49854565065797274
1482938,2010-07-22T16:49:25Z,13.2838708162,52.5245940685,0,19,14,100,0,1,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",7.983543967859828
1483655,2010-07-22T18:44:04Z,13.316867867,52.50352585,0,12,10,75,0,4,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",5.9843752169748585
1486201,2010-07-23T08:16:03Z,13.442637956,52.516717509,0,15,9,75,0,1,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]",2.794462250341706
1486236,2010-07-23T08:34:46Z,13.307216383,52.61738225,0,19,9,75,0,1,10,"[{'url': '/categories/95', 'name': 'Train Station'}]",12.65290013041048
1486900,2010-07-23T12:09:38Z,13.385629783,52.54992475,0,11,9,75,0,1,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",3.5938772619863406
1486917,2010-07-23T12:13:10Z,13.36166179,52.49803096,0,27,14,300,0,2,10,"[{'url': '/categories/149', 'name': 'College'}]",3.5717699838301136
1487009,2010-07-23T12:35:45Z,13.412127272,52.457226619,1,175,8,75,0,3,10,"[{'url': '/categories/46', 'name': 'Bus Station'}]",6.915585785736446
1487339,2010-07-23T13:44:49Z,13.40211426,52.522919013,0,13,13,75,0,2,10,"[{'url': '/categories/98', 'name': 'Mediterranean'}]",0.42833387900247394
1487958,2010-07-23T15:38:20Z,13.326874055,52.463228107,1,14,10,75,0,1,10,"[{'url': '/categories/222', 'name': ""Women's Apparel""}]",8.007379116704747
1488905,2010-07-23T17:57:52Z,13.3068627119,52.4660682678,0,11,3,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]",8.707638770956887
1489034,2010-07-23T18:15:04Z,13.30490422,52.539743569,0,36,16,100,0,1,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",6.92777829835703
1490089,2010-07-23T21:18:18Z,13.418841983,52.53498395,1,12,10,75,0,1,10,"[{'url': '/categories/241', 'name': 'Bar'}]",2.121018331584687
1492105,2010-07-24T07:30:44Z,13.329194195,52.500434895,0,14,11,75,0,1,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",5.316001991606432
1492523,2010-07-24T09:50:05Z,13.334675133,52.509199617,0,32,20,75,0,2,10,"[{'url': '/categories/359', 'name': 'Other - Zoo'}]",4.655100550510465
1492526,2010-07-24T09:50:49Z,13.334675133,52.509199617,0,36,20,75,0,2,10,"[{'url': '/categories/359', 'name': 'Other - Zoo'}]",4.655100550510465
1492564,2010-07-24T10:01:17Z,13.335975733,52.5106178,0,40,25,75,0,2,10,"[{'url': '/categories/349', 'name': 'Aviary'}]",4.534211214665886
1492866,2010-07-24T11:05:43Z,13.342702383,52.502642867,1,15,11,75,0,1,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",4.380324464198556
1492868,2010-07-24T11:06:03Z,13.342702383,52.502642867,0,17,14,75,1,2,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",4.380324464198556
1492874,2010-07-24T11:07:19Z,13.3419582,52.495932117,0,14,8,75,0,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",4.783132044770692
1493329,2010-07-24T12:32:13Z,13.340719967,52.50599965,1,60,30,75,0,1,10,"[{'url': '/categories/355', 'name': 'Reptiles'}]",4.364240312922736
1495404,2010-07-24T17:22:59Z,13.191557307,52.536454453,1,15,12,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]",14.334510856887709
1496407,2010-07-24T19:25:47Z,13.39171605,52.527828517,1,19,5,100,0,2,10,"[{'url': '/categories/202', 'name': 'Discount Store'}]",1.1771311138875291
1496962,2010-07-24T20:42:11Z,13.416775162,52.540437765,2,10,8,75,0,0,10,"[{'url': '/categories/83', 'name': 'Middle Eastern'}]",2.5889442113802836
1497282,2010-07-24T21:34:04Z,13.36287122,52.49776625,1,14,10,75,0,0,10,"[{'url': '/categories/97', 'name': 'Saloon'}]",3.5300623906028896
1498645,2010-07-25T02:18:56Z,13.38876673,52.51227867,0,19,15,75,0,1,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",1.147851139664996
1499380,2010-07-25T07:31:35Z,13.40859997,52.52029436,0,11,11,75,0,0,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",0.49745282107053695
1499730,2010-07-25T09:41:25Z,13.38741046,52.52048593,0,13,10,75,0,1,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",0.9674493490954914
1499950,2010-07-25T10:43:33Z,13.328393709,52.478396051,1,17,11,75,0,0,10,"[{'url': '/categories/19', 'name': 'Italian'}]",6.706294704704022
1500134,2010-07-25T11:27:25Z,13.407980467,52.523205167,0,12,12,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]",0.6332088188637567
1500998,2010-07-25T14:36:40Z,13.379929933,52.516616083,1,14,14,75,0,2,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",1.4865506403399815
1501438,2010-07-25T15:55:32Z,13.404309412,52.533173226,3,10,9,75,0,0,10,"[{'url': '/categories/80', 'name': 'Dessert'}]",1.5779794276074484
1502238,2010-07-25T18:04:30Z,13.4375671538,52.5061303398,4,37,36,75,0,2,10,"[{'url': '/categories/188', 'name': 'Gallery'}]",2.832752918925492
1502356,2010-07-25T18:25:35Z,13.361657656,52.54952919,6,14,9,75,6,1,10,"[{'url': '/categories/241', 'name': 'Bar'}]",4.3279479575921735
1503373,2010-07-25T21:51:21Z,13.401689517,52.5302267,1,12,12,75,0,2,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",1.2390855043412792
1505058,2010-07-26T09:50:04Z,13.388430548,52.519371595,0,18,16,75,0,1,10,"[{'url': '/categories/436', 'name': ""McDonald's""}]",0.8863730994728507
1505808,2010-07-26T13:07:50Z,13.341934765,52.499630745,0,14,14,75,0,1,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",4.5761793253493765
1507189,2010-07-26T17:44:49Z,13.3875941,52.52055454,0,26,20,75,0,1,10,"[{'url': '/categories/457', 'name': 'Burger King'}]",0.9564627822817362
1507476,2010-07-26T18:34:09Z,13.369416,52.524439,0,27,25,75,1,1,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",2.252363968012759
1507921,2010-07-26T19:56:26Z,13.322681,52.50554734,1,10,10,75,0,2,10,"[{'url': '/categories/82', 'name': 'French'}]",5.543605876582814
1508190,2010-07-26T20:54:56Z,13.3292998,52.465703667,0,11,9,75,0,1,10,"[{'url': '/categories/241', 'name': 'Bar'}]",7.690260129329225
1510201,2010-07-27T10:22:29Z,13.36645185,52.471311235,0,58,14,75,0,2,10,"[{'url': '/categories/138', 'name': 'Campus Commons'}]",5.818497196789611
1510290,2010-07-27T10:51:32Z,13.36333262,52.50033336,0,22,15,75,0,4,10,"[{'url': '/categories/457', 'name': 'Burger King'}]",3.32065931764415
1510431,2010-07-27T11:29:07Z,13.41787225,52.50173005,1,17,15,75,1,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",2.2243842665863154
1510868,2010-07-27T13:10:33Z,13.200848849,52.548508961,0,17,6,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",13.96214954484705
1512203,2010-07-27T17:30:28Z,13.22905968,52.624685553,0,13,9,75,0,0,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",16.54461376784916
1515953,2010-07-28T13:07:02Z,13.36882528,52.526065975,1,15,14,75,0,1,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",2.34443527861405
1516297,2010-07-28T14:22:16Z,13.398068575,52.489036,61,147,5,100,0,1,10,"[{'url': '/categories/184', 'name': 'Temple'}]",3.349329923872695
1516373,2010-07-28T14:37:46Z,13.274927033,52.543421983,0,20,11,75,0,1,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",8.980737837890505
1516702,2010-07-28T15:41:17Z,13.343482217,52.529027433,0,15,10,75,0,1,10,"[{'url': '/categories/46', 'name': 'Bus Station'}]",4.079340649923023
1517417,2010-07-28T17:41:12Z,13.319834699,52.504285465,0,11,10,75,0,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",5.767752812199409
1517839,2010-07-28T18:46:15Z,13.328602129,52.563874433,0,12,8,75,0,1,10,"[{'url': '/categories/241', 'name': 'Bar'}]",7.008837204079208
1518138,2010-07-28T19:41:38Z,13.4984207153,52.4788945913,0,10,5,75,0,1,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]",7.9369592920950245
1518438,2010-07-28T20:52:31Z,13.3593535423,52.5281774998,0,12,9,75,0,1,10,"[{'url': '/categories/57', 'name': 'Other - Travel & Lodging'}]",3.0268034491089684
1519669,2010-07-29T03:22:50Z,13.4422874451,52.4687432532,0,23,11,75,0,1,10,"[{'url': '/categories/164', 'name': 'Subway'}]",6.2409911761168395
1519702,2010-07-29T03:45:12Z,13.518607709,52.389105299,1,13,13,75,0,0,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",16.48741734271782
1520302,2010-07-29T09:27:15Z,13.356759883,52.4259827,0,10,6,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",10.787213504634568
1520720,2010-07-29T11:32:23Z,13.3260726929,52.5143104792,1,41,21,75,0,3,10,"[{'url': '/categories/145', 'name': 'Student Center'}]",5.13283596167794
1521221,2010-07-29T13:20:10Z,13.376626968,52.517624553,1,44,40,75,0,6,10,"[{'url': '/categories/63', 'name': 'Monument'}]",1.6922745584400474
1522322,2010-07-29T16:44:11Z,13.409805018,52.522513065,1,10,9,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]",0.677840235138845
1523050,2010-07-29T18:51:44Z,13.211447312,52.546467354,0,12,8,75,0,0,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",13.212437735207489
1523159,2010-07-29T19:10:01Z,13.2726252,52.536415333,1,14,6,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",8.930102761545948
1525256,2010-07-30T06:32:51Z,13.354660995,52.499338959,1,74,28,100,1,2,10,"[{'url': '/categories/165', 'name': 'Plaza / Square'}]",3.8572314701663846
1525403,2010-07-30T07:35:16Z,13.351734997,52.550211076,2,52,21,75,0,1,10,"[{'url': '/categories/164', 'name': 'Subway'}]",4.829064889759577
1526024,2010-07-30T11:06:01Z,13.43917926,52.48885024,0,11,8,75,0,0,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",4.218808513304686
1526550,2010-07-30T12:59:00Z,13.390850083,52.543978267,0,13,7,75,0,2,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",2.8607175497974953
1526564,2010-07-30T13:00:41Z,13.3973443508,52.5130346493,0,11,10,75,0,1,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",0.7296257056069423
1526586,2010-07-30T13:04:40Z,13.397226334,52.513537408,0,10,9,75,0,1,10,"[{'url': '/categories/117', 'name': 'Salon & Barbershop'}]",0.6817994878627501
1526887,2010-07-30T14:03:58Z,13.3744118333,52.5101606333,1,22,21,100,0,1,10,"[{'url': '/categories/23', 'name': 'Skyscraper'}]",2.0856488297501916
1526890,2010-07-30T14:04:40Z,13.332783555,52.506660515,3,39,27,75,0,2,10,"[{'url': '/categories/449', 'name': ""Dunkin' Donuts""}]",4.852417357183169
1527419,2010-07-30T15:46:00Z,13.34133207,52.50592052,0,11,10,75,0,1,10,"[{'url': '/categories/241', 'name': 'Bar'}]",4.328180757509489
1527827,2010-07-30T16:48:54Z,13.42953467,52.57182353,1,12,9,75,0,2,10,"[{'url': '/categories/67', 'name': 'Wings'}]",6.162728810507614
1528029,2010-07-30T17:16:18Z,13.31378245,52.510742467,0,10,7,75,0,2,10,"[{'url': '/categories/241', 'name': 'Bar'}]",6.009197610488242
1528091,2010-07-30T17:25:14Z,13.4336614609,52.4817216396,0,45,21,300,0,1,10,"[{'url': '/categories/11', 'name': 'Mall'}]",4.6896335671385785
1528648,2010-07-30T18:46:55Z,13.332255132,52.477937005,0,12,8,75,0,2,10,"[{'url': '/categories/92', 'name': 'Bed & Breakfast'}]",6.551296851893477
1529741,2010-07-30T21:44:58Z,13.36610561,52.556912715,1,25,13,75,0,1,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",4.840576073392455
1532075,2010-07-31T09:39:53Z,13.416823475,52.5117521,1,10,5,75,0,1,10,"[{'url': '/categories/117', 'name': 'Salon & Barbershop'}]",1.3178361879701812
1532929,2010-07-31T12:26:38Z,13.323688175,52.475414758,0,16,9,75,0,2,10,"[{'url': '/categories/80', 'name': 'Dessert'}]",7.165257485957049
1533546,2010-07-31T14:09:09Z,13.381238892,52.516647623,1,17,16,50,0,1,10,"[{'url': '/categories/187', 'name': 'Hot Dogs & Sausages'}]",1.3989152409601895
1533685,2010-07-31T14:29:36Z,13.4410932,52.61435586,0,10,5,75,0,2,10,"[{'url': '/categories/43', 'name': 'Antique Hotel'}]",10.926167973715858
1534282,2010-07-31T15:55:34Z,13.453902874,52.515385032,1,27,24,100,0,1,10,"[{'url': '/categories/165', 'name': 'Plaza / Square'}]",3.5681091023722904
1534649,2010-07-31T16:39:06Z,13.316249967,52.506575017,0,11,8,75,0,2,10,"[{'url': '/categories/242', 'name': 'Movie Rental'}]",5.935752516474881
1535000,2010-07-31T17:16:36Z,13.389737606,52.5496491222,0,11,9,50,0,1,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",3.4909254929635125
1535162,2010-07-31T17:37:03Z,13.39479925,52.5245427,4,18,15,75,0,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",0.7585127252531582
1536313,2010-07-31T19:44:38Z,13.418265066,52.536829885,0,20,15,100,1,1,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]",2.2752280814113233
1536369,2010-07-31T19:51:27Z,13.366730569,52.50880121,1,15,12,100,0,1,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",2.617285626099004
1536817,2010-07-31T20:55:29Z,13.3409643173,52.532592273,0,31,15,75,0,2,10,"[{'url': '/categories/164', 'name': 'Subway'}]",4.363501557312498
1538080,2010-08-01T00:39:14Z,13.405158722,52.527497748,0,11,11,75,0,1,10,"[{'url': '/categories/241', 'name': 'Bar'}]",0.967398128213985
1539222,2010-08-01T07:34:20Z,13.45268965,52.51224065,0,19,16,75,0,0,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",3.5449859507369874
1539238,2010-08-01T07:40:41Z,13.453573983,52.51485025,0,11,9,75,0,0,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",3.553413296773834
1539259,2010-08-01T07:48:17Z,13.445069583,52.5287008,0,13,13,75,0,0,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",3.134246213972252
1539435,2010-08-01T09:00:31Z,13.412361421,52.521527408,0,19,17,75,0,1,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",0.7821041213797223
1540499,2010-08-01T13:08:38Z,13.25166034,52.50738596,1,18,8,100,0,2,10,"[{'url': '/categories/185', 'name': 'Castle'}]",10.224341595622572
1540858,2010-08-01T14:19:46Z,13.2890582085,52.5087838271,0,13,11,75,0,0,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",7.696097373209593
1541045,2010-08-01T14:57:40Z,13.3117175102,52.5717596501,1,11,11,75,0,1,10,"[{'url': '/categories/80', 'name': 'Dessert'}]",8.43714624840215
1541076,2010-08-01T15:02:07Z,13.443673619,52.499733183,4,12,12,75,0,0,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",3.5731678227924593
1542242,2010-08-01T18:05:07Z,13.397638501,52.532986006,1,10,4,75,1,2,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",1.5680221157192074
1543515,2010-08-01T22:05:15Z,13.400008483,52.522498,1,12,12,75,0,0,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",0.39321182859257825
1544619,2010-08-02T06:43:30Z,13.3816005,52.531793,0,14,6,100,0,0,10,"[{'url': '/categories/170', 'name': 'Warehouse & Industrial'}]",1.952824402298215
1544659,2010-08-02T07:02:30Z,13.403682159,52.519445969,1,15,9,75,0,0,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",0.15159934770712624
1544777,2010-08-02T07:59:02Z,13.596739769,52.5417348897,0,14,3,50,0,0,10,"[{'url': '/categories/20', 'name': 'Apartment'}]",13.443419365261706
1544884,2010-08-02T08:43:02Z,13.4032344818,52.519857306,0,16,14,75,0,0,10,"[{'url': '/categories/19', 'name': 'Italian'}]",0.14429685409233456
1544972,2010-08-02T09:10:38Z,13.40519088,52.57266414,0,10,6,75,0,1,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]",5.96302463439539
1544973,2010-08-02T09:11:05Z,13.405101283,52.52503395,1,17,9,150,0,1,10,"[{'url': '/categories/214', 'name': 'Garden'}]",0.7045491552305289
1545235,2010-08-02T10:41:49Z,13.2992827892,52.5049113686,3,35,10,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",7.096013643609408
1545751,2010-08-02T12:53:48Z,13.3971619606,52.5142556236,0,11,8,75,0,1,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",0.612594245685592
1545902,2010-08-02T13:34:24Z,13.374173554,52.554774206,0,12,10,75,0,1,10,"[{'url': '/categories/91', 'name': 'Antiques'}]",4.378482809601529
1546298,2010-08-02T15:07:16Z,13.381158,52.516547,0,12,11,75,0,1,10,"[{'url': '/categories/208', 'name': 'Other - Place of Worship'}]",1.40648822888577
1546306,2010-08-02T15:09:36Z,13.1876696,52.520258317,0,12,7,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",14.470035092118975
1546811,2010-08-02T16:37:27Z,13.4056162834,52.5207712657,0,14,13,75,0,0,10,"[{'url': '/categories/454', 'name': 'Subway'}]",0.33458138213349004
1548566,2010-08-02T22:49:54Z,13.344193,52.525663,0,30,10,75,0,1,10,"[{'url': '/categories/43', 'name': 'Antique Hotel'}]",3.9470887570700466
1549455,2010-08-03T05:56:12Z,13.33232295,52.50686055,1,81,53,75,0,7,10,"[{'url': '/categories/164', 'name': 'Subway'}]",4.876048427785343
1549479,2010-08-03T06:12:08Z,13.38969595,52.520060033,0,10,8,75,0,1,10,"[{'url': '/categories/118', 'name': 'Health & Fitness'}]",0.8074994452316356
1549818,2010-08-03T08:32:52Z,13.3100666421,52.5868385529,0,11,3,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",9.746470933368236
1549961,2010-08-03T09:26:12Z,13.349123751,52.533260796,0,24,10,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",3.8795148511537203
1552173,2010-08-03T17:19:00Z,13.453810215,52.5090254363,0,10,9,75,0,1,10,"[{'url': '/categories/392', 'name': 'Bike Shop'}]",3.7108706538397325
1554626,2010-08-04T06:13:07Z,13.457018137,52.5116699909,1,28,11,75,1,1,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",3.8446992471765737
1554951,2010-08-04T09:08:20Z,13.338422033,52.485688668,1,10,9,75,0,0,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",5.65961912253606
1555140,2010-08-04T10:10:47Z,13.4078156948,52.5218745203,1,51,43,300,0,2,10,"[{'url': '/categories/11', 'name': 'Mall'}]",0.5268957601437938
1555184,2010-08-04T10:24:56Z,13.403812,52.525694603,0,22,15,75,0,0,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",0.7512363375829826
1556010,2010-08-04T13:29:05Z,13.338500614,52.473878191,1,10,10,75,0,1,10,"[{'url': '/categories/124', 'name': 'Diner'}]",6.593080483081454
1556567,2010-08-04T15:32:03Z,13.3998602629,52.5412935019,0,19,10,100,0,1,10,"[{'url': '/categories/391', 'name': 'Soccer Field'}]",2.4721631580208476
1557624,2010-08-04T18:32:41Z,13.469293898,52.504784137,0,12,8,75,0,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",4.8541193213615985
1557911,2010-08-04T19:24:54Z,13.34494055,52.545700867,0,11,10,75,0,0,10,"[{'url': '/categories/235', 'name': 'Post Office'}]",4.838135905215556
1559782,2010-08-05T06:25:08Z,13.194446975,52.527008945,0,29,8,75,0,0,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",14.037494539976688
1560021,2010-08-05T08:18:23Z,13.411554809,52.547544199,2,94,3,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",3.2365929081126135
1561925,2010-08-05T16:23:32Z,13.371470217,52.506157967,0,15,14,75,0,1,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]",2.490297678497494
1562078,2010-08-05T16:52:14Z,13.448341794,52.503477055,2,19,14,75,0,1,10,"[{'url': '/categories/93', 'name': 'Hostel'}]",3.612584192232289
1564905,2010-08-06T07:04:17Z,13.335797,52.500094117,0,13,9,75,0,2,10,"[{'url': '/categories/164', 'name': 'Subway'}]",4.923791687049586
1565168,2010-08-06T09:16:48Z,13.359124327,52.490683286,0,27,18,300,0,3,10,"[{'url': '/categories/134', 'name': 'University'}]",4.267052340733067
1565382,2010-08-06T10:30:48Z,13.431610938,52.51264494,0,12,9,75,0,1,10,"[{'url': '/categories/36', 'name': 'Technology'}]",2.158231520557629
1565384,2010-08-06T10:31:03Z,13.2983922958,52.4564659595,0,10,5,100,0,2,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",9.861111655403718
1565696,2010-08-06T11:50:21Z,13.52393895,52.49677145,0,13,11,75,0,0,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",8.64855137269989
1565849,2010-08-06T12:16:41Z,13.347187277,52.545628806,1,23,9,150,0,0,10,"[{'url': '/categories/214', 'name': 'Garden'}]",4.71381418990648
1566199,2010-08-06T13:36:00Z,13.3635876,52.509097,1,12,8,250,0,1,10,"[{'url': '/categories/78', 'name': 'Racetrack'}]",2.796909206077938
