userid1,userid2,user_pair
129404,281218,"(129404, 281218)"
129404,2017799,"(129404, 2017799)"
129404,231185,"(129404, 231185)"
129404,131861,"(129404, 131861)"
129404,377374,"(129404, 377374)"
129404,243360,"(129404, 243360)"
129404,168233,"(129404, 168233)"
129404,286254,"(129404, 286254)"
129404,2091058,"(129404, 2091058)"
129404,139614,"(129404, 139614)"
129404,319801,"(129404, 319801)"
129404,1778059,"(129404, 1778059)"
129404,264007,"(129404, 264007)"
129404,324175,"(129404, 324175)"
129404,324179,"(129404, 324179)"
129404,2239961,"(129404, 2239961)"
129404,939215,"(129404, 939215)"
129404,241630,"(129404, 241630)"
129404,1938917,"(129404, 1938917)"
129404,321169,"(129404, 321169)"
129404,105453,"(105453, 129404)"
129404,333682,"(129404, 333682)"
129404,138229,"(129404, 138229)"
129404,1645047,"(129404, 1645047)"
129468,1400869,"(129468, 1400869)"
129468,177851,"(129468, 177851)"
129468,2254956,"(129468, 2254956)"
129468,167290,"(129468, 167290)"
129468,141624,"(129468, 141624)"
129468,1816960,"(129468, 1816960)"
129468,2267555,"(129468, 2267555)"
129468,2017799,"(129468, 2017799)"
129468,331180,"(129468, 331180)"
129468,218994,"(129468, 218994)"
129468,813685,"(129468, 813685)"
129468,281218,"(129468, 281218)"
129468,1025474,"(129468, 1025474)"
129468,189123,"(129468, 189123)"
129468,383709,"(129468, 383709)"
129468,243435,"(129468, 243435)"
129468,279018,"(129468, 279018)"
129468,234409,"(129468, 234409)"
129468,2282485,"(129468, 2282485)"
129468,662642,"(129468, 662642)"
129468,334968,"(129468, 334968)"
129468,227315,"(129468, 227315)"
129468,584898,"(129468, 584898)"
129468,361700,"(129468, 361700)"
129468,318926,"(129468, 318926)"
129468,226649,"(129468, 226649)"
129468,142697,"(129468, 142697)"
129468,2149906,"(129468, 2149906)"
129468,2276910,"(129468, 2276910)"
129468,274025,"(129468, 274025)"
129468,347766,"(129468, 347766)"
129468,362123,"(129468, 362123)"
129468,140227,"(129468, 140227)"
129468,136476,"(129468, 136476)"
129468,283591,"(129468, 283591)"
129468,949934,"(129468, 949934)"
129468,319801,"(129468, 319801)"
129468,198581,"(129468, 198581)"
129468,133064,"(129468, 133064)"
129468,133080,"(129468, 133080)"
129468,241630,"(129468, 241630)"
129468,356328,"(129468, 356328)"
129468,241654,"(129468, 241654)"
2226629,2206601,"(2206601, 2226629)"
129900,242269,"(129900, 242269)"
129983,136476,"(129983, 136476)"
130064,2216722,"(130064, 2216722)"
130064,282857,"(130064, 282857)"
130386,161281,"(130386, 161281)"
130488,47251,"(47251, 130488)"
130534,2619477,"(130534, 2619477)"
130534,311098,"(130534, 311098)"
130633,319801,"(130633, 319801)"
130633,213316,"(130633, 213316)"
130909,379084,"(130909, 379084)"
131051,376235,"(131051, 376235)"
131051,136682,"(131051, 136682)"
131051,279630,"(131051, 279630)"
131051,2222382,"(131051, 2222382)"
131051,265881,"(131051, 265881)"
131530,275588,"(131530, 275588)"
131708,152433,"(131708, 152433)"
131861,231185,"(131861, 231185)"
131861,2239961,"(131861, 2239961)"
131861,1992558,"(131861, 1992558)"
131861,138229,"(131861, 138229)"
131861,1645047,"(131861, 1645047)"
132083,2017799,"(132083, 2017799)"
132083,349837,"(132083, 349837)"
132083,319801,"(132083, 319801)"
132261,146722,"(132261, 146722)"
132360,2101288,"(132360, 2101288)"
132623,139175,"(132623, 139175)"
132623,625431,"(132623, 625431)"
132623,319801,"(132623, 319801)"
132623,390514,"(132623, 390514)"
132623,133080,"(132623, 133080)"
132623,377834,"(132623, 377834)"
133064,2017799,"(133064, 2017799)"
133064,237085,"(133064, 237085)"
133064,2254956,"(133064, 2254956)"
133064,584898,"(133064, 584898)"
133064,177851,"(133064, 177851)"
133064,339190,"(133064, 339190)"
133064,213297,"(133064, 213297)"
133064,360757,"(133064, 360757)"
133064,220476,"(133064, 220476)"
133064,278849,"(133064, 278849)"
133064,218434,"(133064, 218434)"
133064,218994,"(133064, 218994)"
133064,286604,"(133064, 286604)"
133064,2106772,"(133064, 2106772)"
133064,356328,"(133064, 356328)"
133064,2206706,"(133064, 2206706)"
133064,227315,"(133064, 227315)"
133064,325545,"(133064, 325545)"
133080,1400869,"(133080, 1400869)"
133080,140227,"(133080, 140227)"
133080,297486,"(133080, 297486)"
133080,625431,"(133080, 625431)"
133080,279018,"(133080, 279018)"
133080,331180,"(133080, 331180)"
133080,319801,"(133080, 319801)"
133080,238644,"(133080, 238644)"
133080,1025474,"(133080, 1025474)"
133080,356328,"(133080, 356328)"
133339,137615,"(133339, 137615)"
133346,357709,"(133346, 357709)"
22269,238259,"(22269, 238259)"
22269,137944,"(22269, 137944)"
22269,1040347,"(22269, 1040347)"
2230880,2114421,"(2114421, 2230880)"
133732,140227,"(133732, 140227)"
133732,396972,"(133732, 396972)"
133805,213297,"(133805, 213297)"
133805,134390,"(133805, 134390)"
133805,167166,"(133805, 167166)"
2231208,2229078,"(2229078, 2231208)"
134390,147589,"(134390, 147589)"
134390,213297,"(134390, 213297)"
134390,229523,"(134390, 229523)"
134390,140227,"(134390, 140227)"
134390,147680,"(134390, 147680)"
134586,140227,"(134586, 140227)"
134586,337656,"(134586, 337656)"
2231776,525306,"(525306, 2231776)"
2231776,590078,"(590078, 2231776)"
134822,147589,"(134822, 147589)"
134822,188328,"(134822, 188328)"
134822,2236133,"(134822, 2236133)"
134989,140227,"(134989, 140227)"
135320,155274,"(135320, 155274)"
135320,231867,"(135320, 231867)"
135320,147567,"(135320, 147567)"
1183934,2088051,"(1183934, 2088051)"
135408,210063,"(135408, 210063)"
1184024,1498846,"(1184024, 1498846)"
135784,209467,"(135784, 209467)"
135958,218434,"(135958, 218434)"
135958,99715,"(99715, 135958)"
135958,182724,"(135958, 182724)"
135958,303442,"(135958, 303442)"
2294642,2368568,"(2294642, 2368568)"
2294642,1195551,"(1195551, 2294642)"
2294642,387391,"(387391, 2294642)"
136476,2017799,"(136476, 2017799)"
136476,141624,"(136476, 141624)"
136476,319801,"(136476, 319801)"
136476,224157,"(136476, 224157)"
136476,356328,"(136476, 356328)"
136476,279018,"(136476, 279018)"
136486,197303,"(136486, 197303)"
136682,279630,"(136682, 279630)"
136888,147589,"(136888, 147589)"
136888,383709,"(136888, 383709)"
136888,279018,"(136888, 279018)"
2234324,387391,"(387391, 2234324)"
137361,346747,"(137361, 346747)"
137433,242597,"(137433, 242597)"
137497,252137,"(137497, 252137)"
137615,138388,"(137615, 138388)"
137615,286366,"(137615, 286366)"
137615,255399,"(137615, 255399)"
137615,201305,"(137615, 201305)"
137615,325545,"(137615, 325545)"
137618,223834,"(137618, 223834)"
138229,243360,"(138229, 243360)"
138229,1992558,"(138229, 1992558)"
138229,321169,"(138229, 321169)"
138229,1778059,"(138229, 1778059)"
138229,324175,"(138229, 324175)"
138229,231185,"(138229, 231185)"
138229,581746,"(138229, 581746)"
138229,324179,"(138229, 324179)"
138229,1645047,"(138229, 1645047)"
138229,286254,"(138229, 286254)"
138356,305368,"(138356, 305368)"
138388,344068,"(138388, 344068)"
138388,1213142,"(138388, 1213142)"
138388,359410,"(138388, 359410)"
138388,311098,"(138388, 311098)"
138388,237632,"(138388, 237632)"
138388,357350,"(138388, 357350)"
138388,644087,"(138388, 644087)"
138875,139260,"(138875, 139260)"
2236696,247100,"(247100, 2236696)"
2236696,295613,"(295613, 2236696)"
139614,2017799,"(139614, 2017799)"
139614,191544,"(139614, 191544)"
139614,305872,"(139614, 305872)"
139614,319801,"(139614, 319801)"
139641,292076,"(139641, 292076)"
139641,2017799,"(139641, 2017799)"
139641,319801,"(139641, 319801)"
139641,229579,"(139641, 229579)"
139641,177851,"(139641, 177851)"
139641,339190,"(139641, 339190)"
139852,1590990,"(139852, 1590990)"
140152,288148,"(140152, 288148)"
140227,209821,"(140227, 209821)"
140227,1030914,"(140227, 1030914)"
140227,1400869,"(140227, 1400869)"
140227,235564,"(140227, 235564)"
140227,229523,"(140227, 229523)"
140227,242776,"(140227, 242776)"
140227,813685,"(140227, 813685)"
140227,147589,"(140227, 147589)"
140227,398058,"(140227, 398058)"
140227,328333,"(140227, 328333)"
140227,174467,"(140227, 174467)"
140227,1213142,"(140227, 1213142)"
140227,2491622,"(140227, 2491622)"
140227,1325897,"(140227, 1325897)"
140227,2147057,"(140227, 2147057)"
140227,2256587,"(140227, 2256587)"
140227,99715,"(99715, 140227)"
140227,625431,"(140227, 625431)"
140227,213297,"(140227, 213297)"
140227,141624,"(140227, 141624)"
140227,1220234,"(140227, 1220234)"
140227,319801,"(140227, 319801)"
140227,333682,"(140227, 333682)"
140227,394302,"(140227, 394302)"
140227,2106772,"(140227, 2106772)"
140227,2265500,"(140227, 2265500)"
140227,994976,"(140227, 994976)"
140227,2161995,"(140227, 2161995)"
140227,1116134,"(140227, 1116134)"
140227,1516329,"(140227, 1516329)"
140227,297486,"(140227, 297486)"
2237446,2521733,"(2237446, 2521733)"
140815,208455,"(140815, 208455)"
140815,2521806,"(140815, 2521806)"
140899,317959,"(140899, 317959)"
140899,2304441,"(140899, 2304441)"
140899,95097,"(95097, 140899)"
140899,325362,"(140899, 325362)"
140973,238474,"(140973, 238474)"
141198,142250,"(141198, 142250)"
141510,1485842,"(141510, 1485842)"
141510,306582,"(141510, 306582)"
141510,266008,"(141510, 266008)"
141510,317595,"(141510, 317595)"
141510,278488,"(141510, 278488)"
141510,332379,"(141510, 332379)"
141510,272106,"(141510, 272106)"
141510,552688,"(141510, 552688)"
142226,285314,"(142226, 285314)"
142226,839331,"(142226, 839331)"
142226,754244,"(142226, 754244)"
142226,276916,"(142226, 276916)"
142482,99715,"(99715, 142482)"
142652,254648,"(142652, 254648)"
142652,146394,"(142652, 146394)"
142652,2253028,"(142652, 2253028)"
142652,142697,"(142652, 142697)"
142652,813685,"(142652, 813685)"
142652,174954,"(142652, 174954)"
142697,325545,"(142697, 325545)"
142697,143666,"(142697, 143666)"
142697,2261172,"(142697, 2261172)"
142697,813685,"(142697, 813685)"
142697,321882,"(142697, 321882)"
142697,147680,"(142697, 147680)"
142809,228902,"(142809, 228902)"
142809,281260,"(142809, 281260)"
142809,144053,"(142809, 144053)"
142809,233463,"(142809, 233463)"
143553,2083699,"(143553, 2083699)"
143666,2106772,"(143666, 2106772)"
143666,325545,"(143666, 325545)"
1192261,2104847,"(1192261, 2104847)"
1192261,208191,"(208191, 1192261)"
143762,2093982,"(143762, 2093982)"
144053,99715,"(99715, 144053)"
144053,224670,"(144053, 224670)"
144053,492683,"(144053, 492683)"
144053,392907,"(144053, 392907)"
144053,394964,"(144053, 394964)"
144053,279661,"(144053, 279661)"
144271,99715,"(99715, 144271)"
144271,283591,"(144271, 283591)"
144271,362544,"(144271, 362544)"
144271,2177041,"(144271, 2177041)"
144271,264341,"(144271, 264341)"
144271,325545,"(144271, 325545)"
145782,150255,"(145782, 150255)"
145993,172117,"(145993, 172117)"
146094,388952,"(146094, 388952)"
146094,221642,"(146094, 221642)"
373883,221104,"(221104, 373883)"
373883,392636,"(373883, 392636)"
146394,325545,"(146394, 325545)"
146394,227661,"(146394, 227661)"
146394,254648,"(146394, 254648)"
146663,215598,"(146663, 215598)"
146663,249489,"(146663, 249489)"
2243843,460227,"(460227, 2243843)"
146722,200324,"(146722, 200324)"
146769,244203,"(146769, 244203)"
146900,279018,"(146900, 279018)"
146900,273803,"(146900, 273803)"
147235,2384488,"(147235, 2384488)"
147567,973312,"(147567, 973312)"
147567,192088,"(147567, 192088)"
147567,247387,"(147567, 247387)"
147567,155274,"(147567, 155274)"
147567,295582,"(147567, 295582)"
147567,206010,"(147567, 206010)"
147567,232197,"(147567, 232197)"
147567,319801,"(147567, 319801)"
147567,231867,"(147567, 231867)"
147567,231356,"(147567, 231356)"
147589,297486,"(147589, 297486)"
147589,284276,"(147589, 284276)"
147589,196265,"(147589, 196265)"
147589,174467,"(147589, 174467)"
147589,213297,"(147589, 213297)"
147589,285075,"(147589, 285075)"
147589,272319,"(147589, 272319)"
147589,178166,"(147589, 178166)"
147680,2093982,"(147680, 2093982)"
148206,2664339,"(148206, 2664339)"
2121872,2392246,"(2121872, 2392246)"
148944,335382,"(148944, 335382)"
149042,352015,"(149042, 352015)"
149042,181744,"(149042, 181744)"
149689,302702,"(149689, 302702)"
150152,2017799,"(150152, 2017799)"
150152,2080433,"(150152, 2080433)"
150152,2278911,"(150152, 2278911)"
150489,227315,"(150489, 227315)"
150580,240540,"(150580, 240540)"
150670,377834,"(150670, 377834)"
150670,274423,"(150670, 274423)"
150670,150749,"(150670, 150749)"
151407,236365,"(151407, 236365)"
151407,2509309,"(151407, 2509309)"
151689,2261958,"(151689, 2261958)"
151689,192088,"(151689, 192088)"
151855,1325897,"(151855, 1325897)"
151862,2658242,"(151862, 2658242)"
151862,152004,"(151862, 152004)"
151862,2673413,"(151862, 2673413)"
151862,2440245,"(151862, 2440245)"
151862,2658623,"(151862, 2658623)"
151868,209821,"(151868, 209821)"
151868,903751,"(151868, 903751)"
151868,341834,"(151868, 341834)"
151868,319801,"(151868, 319801)"
151906,151938,"(151906, 151938)"
151938,258576,"(151938, 258576)"
151938,319801,"(151938, 319801)"
151938,177851,"(151938, 177851)"
151938,218434,"(151938, 218434)"
151938,2323940,"(151938, 2323940)"
151938,2582906,"(151938, 2582906)"
152333,283822,"(152333, 283822)"
2249896,2278474,"(2249896, 2278474)"
2249896,2657328,"(2249896, 2657328)"
2250071,2252837,"(2250071, 2252837)"
2250071,1369020,"(1369020, 2250071)"
153030,199470,"(153030, 199470)"
153030,1435832,"(153030, 1435832)"
153030,155624,"(153030, 155624)"
153050,220066,"(153050, 220066)"
153148,153149,"(153148, 153149)"
153192,255246,"(153192, 255246)"
153192,1478499,"(153192, 1478499)"
153192,253112,"(153192, 253112)"
153192,194380,"(153192, 194380)"
2250918,2080054,"(2080054, 2250918)"
153793,237803,"(153793, 237803)"
154918,341834,"(154918, 341834)"
154918,188051,"(154918, 188051)"
154918,165140,"(154918, 165140)"
2252242,2374211,"(2252242, 2374211)"
2252242,1619862,"(1619862, 2252242)"
155101,247083,"(155101, 247083)"
155101,218381,"(155101, 218381)"
155680,361700,"(155680, 361700)"
155690,225327,"(155690, 225327)"
155690,177941,"(155690, 177941)"
156783,155274,"(155274, 156783)"
156783,231867,"(156783, 231867)"
156783,292572,"(156783, 292572)"
157147,2344844,"(157147, 2344844)"
1157467,178970,"(178970, 1157467)"
2123502,224779,"(224779, 2123502)"
158180,323946,"(158180, 323946)"
158399,584898,"(158399, 584898)"
158399,229523,"(158399, 229523)"
158399,1220234,"(158399, 1220234)"
158399,292076,"(158399, 292076)"
158399,330298,"(158399, 330298)"
158399,99715,"(99715, 158399)"
158399,201115,"(158399, 201115)"
158599,321428,"(158599, 321428)"
158718,257950,"(158718, 257950)"
158718,253112,"(158718, 253112)"
158718,194380,"(158718, 194380)"
2256094,215734,"(215734, 2256094)"
2256244,1561768,"(1561768, 2256244)"
2256587,2133552,"(2133552, 2256587)"
159785,2534433,"(159785, 2534433)"
159785,311880,"(159785, 311880)"
159785,319801,"(159785, 319801)"
160329,2017799,"(160329, 2017799)"
201500,359410,"(201500, 359410)"
201500,1315363,"(201500, 1315363)"
201500,198581,"(198581, 201500)"
160570,53962,"(53962, 160570)"
160629,198923,"(160629, 198923)"
160629,181744,"(160629, 181744)"
160629,2034723,"(160629, 2034723)"
160629,325545,"(160629, 325545)"
160629,283591,"(160629, 283591)"
160629,394964,"(160629, 394964)"
160661,369715,"(160661, 369715)"
160661,2086957,"(160661, 2086957)"
161694,290404,"(161694, 290404)"
161835,215841,"(161835, 215841)"
163143,310660,"(163143, 310660)"
163143,236432,"(163143, 236432)"
163143,235281,"(163143, 235281)"
163143,1620515,"(163143, 1620515)"
2473957,239954,"(239954, 2473957)"
163994,1098114,"(163994, 1098114)"
2261199,1445648,"(1445648, 2261199)"
1213142,1400869,"(1213142, 1400869)"
1213142,213297,"(213297, 1213142)"
1213142,311098,"(311098, 1213142)"
1213142,318926,"(318926, 1213142)"
1213142,328333,"(328333, 1213142)"
1213142,337656,"(337656, 1213142)"
164624,163795,"(163795, 164624)"
2261958,897021,"(897021, 2261958)"
164940,218994,"(164940, 218994)"
165140,168695,"(165140, 168695)"
165140,231994,"(165140, 231994)"
165141,178917,"(165141, 178917)"
165378,1030914,"(165378, 1030914)"
165378,165411,"(165378, 165411)"
165378,2465603,"(165378, 2465603)"
165378,184390,"(165378, 184390)"
165378,170057,"(165378, 170057)"
165411,231177,"(165411, 231177)"
165411,184390,"(165411, 184390)"
165411,170057,"(165411, 170057)"
165792,2101288,"(165792, 2101288)"
1215068,354397,"(354397, 1215068)"
167050,2017799,"(167050, 2017799)"
167050,210063,"(167050, 210063)"
167050,210106,"(167050, 210106)"
167050,283591,"(167050, 283591)"
167050,181744,"(167050, 181744)"
167166,220476,"(167166, 220476)"
167290,319801,"(167290, 319801)"
167323,53962,"(53962, 167323)"
167323,2086957,"(167323, 2086957)"
167323,234575,"(167323, 234575)"
167323,201115,"(167323, 201115)"
167323,941498,"(167323, 941498)"
167351,235281,"(167351, 235281)"
167351,2114141,"(167351, 2114141)"
167351,288951,"(167351, 288951)"
167351,206010,"(167351, 206010)"
167351,289420,"(167351, 289420)"
167351,230877,"(167351, 230877)"
167351,236432,"(167351, 236432)"
167366,209665,"(167366, 209665)"
167366,175830,"(167366, 175830)"
168233,363807,"(168233, 363807)"
2265500,2086686,"(2086686, 2265500)"
2265505,606408,"(606408, 2265505)"
2265505,274025,"(274025, 2265505)"
2265526,2250531,"(2250531, 2265526)"
168493,206566,"(168493, 206566)"
2125359,1325897,"(1325897, 2125359)"
169254,1850700,"(169254, 1850700)"
169254,239954,"(169254, 239954)"
2266612,2215592,"(2215592, 2266612)"
169640,357570,"(169640, 357570)"
170057,674973,"(170057, 674973)"
2267555,141624,"(141624, 2267555)"
2267555,319801,"(319801, 2267555)"
2267555,584898,"(584898, 2267555)"
2267555,2285124,"(2267555, 2285124)"
2267555,684764,"(684764, 2267555)"
171035,241570,"(171035, 241570)"
171305,175667,"(171305, 175667)"
1220234,1628875,"(1220234, 1628875)"
1220234,601309,"(601309, 1220234)"
1220234,326891,"(326891, 1220234)"
1220234,605864,"(605864, 1220234)"
171681,206279,"(171681, 206279)"
171681,174911,"(171681, 174911)"
172383,359610,"(172383, 359610)"
172418,104608,"(104608, 172418)"
172418,211388,"(172418, 211388)"
172550,173898,"(172550, 173898)"
172794,2072363,"(172794, 2072363)"
2270598,2084281,"(2084281, 2270598)"
174467,222647,"(174467, 222647)"
174911,206279,"(174911, 206279)"
174911,212206,"(174911, 212206)"
174954,2253028,"(174954, 2253028)"
174954,314317,"(174954, 314317)"
175060,2165277,"(175060, 2165277)"
2272339,2225828,"(2225828, 2272339)"
175233,293646,"(175233, 293646)"
175233,1637314,"(175233, 1637314)"
175233,748137,"(175233, 748137)"
175478,235281,"(175478, 235281)"
175612,287080,"(175612, 287080)"
175667,231342,"(175667, 231342)"
175830,209665,"(175830, 209665)"
176310,207886,"(176310, 207886)"
176310,248872,"(176310, 248872)"
176310,220332,"(176310, 220332)"
176310,307263,"(176310, 307263)"
176590,2402537,"(176590, 2402537)"
177851,1030914,"(177851, 1030914)"
177851,209467,"(177851, 209467)"
177851,307783,"(177851, 307783)"
177851,301166,"(177851, 301166)"
177851,349837,"(177851, 349837)"
177851,319801,"(177851, 319801)"
177851,396610,"(177851, 396610)"
177851,252244,"(177851, 252244)"
177851,277904,"(177851, 277904)"
177851,331180,"(177851, 331180)"
177851,356328,"(177851, 356328)"
177851,279018,"(177851, 279018)"
177851,181744,"(177851, 181744)"
177994,661831,"(177994, 661831)"
178025,179744,"(178025, 179744)"
178025,319047,"(178025, 319047)"
178025,2114141,"(178025, 2114141)"
178025,289420,"(178025, 289420)"
178025,288951,"(178025, 288951)"
178166,184129,"(178166, 184129)"
178166,236587,"(178166, 236587)"
178166,208396,"(178166, 208396)"
178166,242811,"(178166, 242811)"
178166,210590,"(178166, 210590)"
178423,221697,"(178423, 221697)"
178423,212262,"(178423, 212262)"
2126905,517548,"(517548, 2126905)"
2126905,2428359,"(2126905, 2428359)"
2126905,2254097,"(2126905, 2254097)"
178759,740874,"(178759, 740874)"
178759,320275,"(178759, 320275)"
178778,294109,"(178778, 294109)"
179744,288951,"(179744, 288951)"
1229034,213316,"(213316, 1229034)"
1229034,1241760,"(1229034, 1241760)"
180973,396134,"(180973, 396134)"
181117,242776,"(181117, 242776)"
181744,903190,"(181744, 903190)"
181744,237085,"(181744, 237085)"
181744,228902,"(181744, 228902)"
181744,193635,"(181744, 193635)"
181744,364048,"(181744, 364048)"
181744,290404,"(181744, 290404)"
181744,2149906,"(181744, 2149906)"
181744,2545969,"(181744, 2545969)"
181744,229523,"(181744, 229523)"
181744,281260,"(181744, 281260)"
181744,348363,"(181744, 348363)"
181744,394964,"(181744, 394964)"
181744,213297,"(181744, 213297)"
181744,235315,"(181744, 235315)"
181744,283591,"(181744, 283591)"
181744,394717,"(181744, 394717)"
181744,1116134,"(181744, 1116134)"
181744,356328,"(181744, 356328)"
181744,227315,"(181744, 227315)"
2278911,2017799,"(2017799, 2278911)"
181952,141624,"(141624, 181952)"
182076,1984255,"(182076, 1984255)"
2279233,328333,"(328333, 2279233)"
182300,239258,"(182300, 239258)"
2279466,1250613,"(1250613, 2279466)"
182724,362123,"(182724, 362123)"
182724,356328,"(182724, 356328)"
182724,243435,"(182724, 243435)"
183006,1590990,"(183006, 1590990)"
2280415,1582557,"(1582557, 2280415)"
183330,1355834,"(183330, 1355834)"
183330,903751,"(183330, 903751)"
183330,201408,"(183330, 201408)"
183330,2491491,"(183330, 2491491)"
183330,208403,"(183330, 208403)"
183330,319801,"(183330, 319801)"
1231956,208396,"(208396, 1231956)"
1231956,236587,"(236587, 1231956)"
1231956,1637946,"(1231956, 1637946)"
1231956,210590,"(210590, 1231956)"
2280849,227747,"(227747, 2280849)"
184128,2479942,"(184128, 2479942)"
184128,258531,"(184128, 258531)"
184128,817657,"(184128, 817657)"
184128,191165,"(184128, 191165)"
184129,236587,"(184129, 236587)"
184129,208396,"(184129, 208396)"
184129,367442,"(184129, 367442)"
184129,210590,"(184129, 210590)"
184390,205830,"(184390, 205830)"
184390,2073136,"(184390, 2073136)"
184390,2465603,"(184390, 2465603)"
2281635,2439401,"(2281635, 2439401)"
2281635,1563598,"(1563598, 2281635)"
2281635,281812,"(281812, 2281635)"
2281635,2374814,"(2281635, 2374814)"
2281635,2591679,"(2281635, 2591679)"
184501,234179,"(184501, 234179)"
184524,319801,"(184524, 319801)"
184562,380653,"(184562, 380653)"
184789,278946,"(184789, 278946)"
184789,1317743,"(184789, 1317743)"
2282064,315208,"(315208, 2282064)"
185469,928507,"(185469, 928507)"
2128073,1993432,"(1993432, 2128073)"
1234416,325545,"(325545, 1234416)"
1234416,318652,"(318652, 1234416)"
1234416,1718249,"(1234416, 1718249)"
2283405,477364,"(477364, 2283405)"
2283405,319801,"(319801, 2283405)"
2101183,333022,"(333022, 2101183)"
187247,193811,"(187247, 193811)"
2284567,396372,"(396372, 2284567)"
187577,99681,"(99681, 187577)"
187981,382323,"(187981, 382323)"
188051,2297514,"(188051, 2297514)"
188742,602050,"(188742, 602050)"
188847,286123,"(188847, 286123)"
188952,1376672,"(188952, 1376672)"
188952,270255,"(188952, 270255)"
188952,1390525,"(188952, 1390525)"
2286135,383709,"(383709, 2286135)"
189123,279018,"(189123, 279018)"
189123,331180,"(189123, 331180)"
189123,319801,"(189123, 319801)"
2288198,141624,"(141624, 2288198)"
2288198,283591,"(283591, 2288198)"
191165,2479942,"(191165, 2479942)"
191165,258531,"(191165, 258531)"
191165,817657,"(191165, 817657)"
191544,276977,"(191544, 276977)"
191544,191772,"(191544, 191772)"
1240164,618959,"(618959, 1240164)"
191678,244202,"(191678, 244202)"
192088,232197,"(192088, 232197)"
192088,221792,"(192088, 221792)"
192088,247379,"(192088, 247379)"
192088,874290,"(192088, 874290)"
192088,193811,"(192088, 193811)"
192088,226637,"(192088, 226637)"
192088,206010,"(192088, 206010)"
192088,247387,"(192088, 247387)"
192088,256389,"(192088, 256389)"
192088,336625,"(192088, 336625)"
192088,365959,"(192088, 365959)"
192088,319801,"(192088, 319801)"
192088,222536,"(192088, 222536)"
192088,281487,"(192088, 281487)"
192088,226200,"(192088, 226200)"
192088,231356,"(192088, 231356)"
192088,230877,"(192088, 230877)"
192284,377374,"(192284, 377374)"
192284,274025,"(192284, 274025)"
2304032,813685,"(813685, 2304032)"
193476,2152966,"(193476, 2152966)"
193476,899680,"(193476, 899680)"
193476,1806150,"(193476, 1806150)"
193476,1560549,"(193476, 1560549)"
193476,223105,"(193476, 223105)"
193476,223714,"(193476, 223714)"
193811,224836,"(193811, 224836)"
193811,154699,"(154699, 193811)"
193811,247387,"(193811, 247387)"
193811,221792,"(193811, 221792)"
193811,232079,"(193811, 232079)"
193811,206010,"(193811, 206010)"
193811,203984,"(193811, 203984)"
193811,256389,"(193811, 256389)"
193811,365959,"(193811, 365959)"
193811,222536,"(193811, 222536)"
193811,231356,"(193811, 231356)"
193811,247379,"(193811, 247379)"
2290983,2174745,"(2174745, 2290983)"
193887,206865,"(193887, 206865)"
193887,1535575,"(193887, 1535575)"
193887,206010,"(193887, 206010)"
193887,1815784,"(193887, 1815784)"
193887,271142,"(193887, 271142)"
193887,273234,"(193887, 273234)"
194108,337656,"(194108, 337656)"
194108,2528124,"(194108, 2528124)"
194108,53962,"(53962, 194108)"
194380,1478499,"(194380, 1478499)"
194380,253068,"(194380, 253068)"
194380,253112,"(194380, 253112)"
194380,255246,"(194380, 255246)"
194380,257950,"(194380, 257950)"
194380,256422,"(194380, 256422)"
194380,256488,"(194380, 256488)"
194813,365959,"(194813, 365959)"
194813,251043,"(194813, 251043)"
2291980,1678003,"(1678003, 2291980)"
196215,224779,"(196215, 224779)"
196215,1479217,"(196215, 1479217)"
196215,228529,"(196215, 228529)"
196215,215734,"(196215, 215734)"
196215,230071,"(196215, 230071)"
196215,211646,"(196215, 211646)"
196215,264549,"(196215, 264549)"
196215,245865,"(196215, 245865)"
196215,241002,"(196215, 241002)"
196215,269684,"(196215, 269684)"
196265,1400869,"(196265, 1400869)"
197303,241002,"(197303, 241002)"
197491,289382,"(197491, 289382)"
197491,229498,"(197491, 229498)"
197508,217300,"(197508, 217300)"
2295172,283591,"(283591, 2295172)"
2295172,2089077,"(2089077, 2295172)"
2295487,500292,"(500292, 2295487)"
198923,206412,"(198923, 206412)"
198923,394964,"(198923, 394964)"
199748,271142,"(199748, 271142)"
1248963,2089111,"(1248963, 2089111)"
201114,201115,"(201114, 201115)"
201115,2017799,"(201115, 2017799)"
201115,331180,"(201115, 331180)"
201115,2276910,"(201115, 2276910)"
201115,237085,"(201115, 237085)"
201115,202551,"(201115, 202551)"
201115,1799607,"(201115, 1799607)"
201115,303058,"(201115, 303058)"
201115,321882,"(201115, 321882)"
201115,229595,"(201115, 229595)"
201115,2223333,"(201115, 2223333)"
201115,2361580,"(201115, 2361580)"
201115,1516329,"(201115, 1516329)"
201115,2335551,"(201115, 2335551)"
201305,297486,"(201305, 297486)"
201305,286366,"(201305, 286366)"
201305,325545,"(201305, 325545)"
201305,213297,"(201305, 213297)"
201305,522042,"(201305, 522042)"
201305,217161,"(201305, 217161)"
201305,348363,"(201305, 348363)"
201305,249041,"(201305, 249041)"
201305,312019,"(201305, 312019)"
201305,2599391,"(201305, 2599391)"
201305,2491622,"(201305, 2491622)"
201305,255399,"(201305, 255399)"
201408,1950298,"(201408, 1950298)"
202607,2194909,"(202607, 2194909)"
2300229,2643859,"(2300229, 2643859)"
2300229,2222382,"(2222382, 2300229)"
2300516,2275975,"(2275975, 2300516)"
203667,606408,"(203667, 606408)"
