userid1,userid2,user_pair
207560,100243,"(100243, 207560)"
207560,285720,"(207560, 285720)"
208198,215850,"(208198, 215850)"
208198,301491,"(208198, 301491)"
208250,111919,"(111919, 208250)"
2305447,310916,"(310916, 2305447)"
2305447,656942,"(656942, 2305447)"
2305447,99426,"(99426, 2305447)"
2305447,219501,"(219501, 2305447)"
2305583,2604590,"(2305583, 2604590)"
208444,1807854,"(208444, 1807854)"
208500,259842,"(208500, 259842)"
208500,240053,"(208500, 240053)"
209314,820707,"(209314, 820707)"
2306530,1970342,"(1970342, 2306530)"
2306530,2544428,"(2306530, 2544428)"
209383,228160,"(209383, 228160)"
209383,237411,"(209383, 237411)"
209383,222953,"(209383, 222953)"
209788,210760,"(209788, 210760)"
210151,2222613,"(210151, 2222613)"
210151,121566,"(121566, 210151)"
210194,210313,"(210194, 210313)"
210194,251180,"(210194, 251180)"
210194,210633,"(210194, 210633)"
210313,210633,"(210313, 210633)"
210313,251180,"(210313, 251180)"
210404,2319606,"(210404, 2319606)"
210633,325626,"(210633, 325626)"
210760,208347,"(208347, 210760)"
210760,390279,"(210760, 390279)"
210760,2328756,"(210760, 2328756)"
210795,168122,"(168122, 210795)"
210857,326107,"(210857, 326107)"
210955,230373,"(210955, 230373)"
210959,2158033,"(210959, 2158033)"
210980,219501,"(210980, 219501)"
210980,284220,"(210980, 284220)"
210980,283081,"(210980, 283081)"
210980,51622,"(51622, 210980)"
210980,211218,"(210980, 211218)"
211207,276439,"(211207, 276439)"
211207,317602,"(211207, 317602)"
211207,279727,"(211207, 279727)"
211207,361402,"(211207, 361402)"
2308439,656942,"(656942, 2308439)"
2308453,2650039,"(2308453, 2650039)"
2308453,2146903,"(2146903, 2308453)"
211991,142951,"(142951, 211991)"
211991,214387,"(211991, 214387)"
211991,480441,"(211991, 480441)"
212068,223825,"(212068, 223825)"
212524,2536228,"(212524, 2536228)"
2310129,2552930,"(2310129, 2552930)"
213663,2389090,"(213663, 2389090)"
213663,300637,"(213663, 300637)"
213694,220992,"(213694, 220992)"
213694,275874,"(213694, 275874)"
213694,260843,"(213694, 260843)"
213803,226448,"(213803, 226448)"
213803,266106,"(213803, 266106)"
213803,121566,"(121566, 213803)"
213815,303701,"(213815, 303701)"
213815,1393212,"(213815, 1393212)"
214210,216369,"(214210, 216369)"
214228,331736,"(214228, 331736)"
214269,221952,"(214269, 221952)"
214273,215471,"(214273, 215471)"
214485,271495,"(214485, 271495)"
214485,310981,"(214485, 310981)"
214485,436799,"(214485, 436799)"
214485,328973,"(214485, 328973)"
214485,235887,"(214485, 235887)"
214485,99302,"(99302, 214485)"
2312312,502260,"(502260, 2312312)"
215428,2171144,"(215428, 2171144)"
215428,214207,"(214207, 215428)"
215521,328865,"(215521, 328865)"
215521,202923,"(202923, 215521)"
215548,229352,"(215548, 229352)"
215548,260713,"(215548, 260713)"
215548,246258,"(215548, 246258)"
2307883,250626,"(250626, 2307883)"
2307883,363935,"(363935, 2307883)"
2307883,255325,"(255325, 2307883)"
2307883,805190,"(805190, 2307883)"
2307883,337872,"(337872, 2307883)"
215850,301491,"(215850, 301491)"
1264472,289268,"(289268, 1264472)"
216126,2385665,"(216126, 2385665)"
216126,1610827,"(216126, 1610827)"
216126,2420564,"(216126, 2420564)"
216126,2080094,"(216126, 2080094)"
216126,2318054,"(216126, 2318054)"
216204,216205,"(216204, 216205)"
216204,1396606,"(216204, 1396606)"
216205,1396606,"(216205, 1396606)"
216306,2449081,"(216306, 2449081)"
216306,377073,"(216306, 377073)"
2133266,233188,"(233188, 2133266)"
216899,296584,"(216899, 296584)"
216899,604512,"(216899, 604512)"
2314296,2407756,"(2314296, 2407756)"
217328,470092,"(217328, 470092)"
217478,248214,"(217478, 248214)"
217478,1531870,"(217478, 1531870)"
217478,247277,"(217478, 247277)"
217526,244427,"(217526, 244427)"
217865,271383,"(217865, 271383)"
217865,2381355,"(217865, 2381355)"
217865,310916,"(217865, 310916)"
217865,315845,"(217865, 315845)"
217865,310981,"(217865, 310981)"
217865,268674,"(217865, 268674)"
217865,336815,"(217865, 336815)"
560601,327805,"(327805, 560601)"
218029,657920,"(218029, 657920)"
218029,380445,"(218029, 380445)"
218029,349261,"(218029, 349261)"
218029,802772,"(218029, 802772)"
218029,234837,"(218029, 234837)"
218029,2150194,"(218029, 2150194)"
218029,401889,"(218029, 401889)"
218110,1956026,"(218110, 1956026)"
218110,372166,"(218110, 372166)"
218122,2086448,"(218122, 2086448)"
218122,2101218,"(218122, 2101218)"
218122,1560209,"(218122, 1560209)"
218146,255799,"(218146, 255799)"
218573,242318,"(218573, 242318)"
218573,120239,"(120239, 218573)"
218573,312041,"(218573, 312041)"
218573,294007,"(218573, 294007)"
211218,219501,"(211218, 219501)"
219501,2394628,"(219501, 2394628)"
219501,541616,"(219501, 541616)"
219501,2150446,"(219501, 2150446)"
219501,2321677,"(219501, 2321677)"
219501,99426,"(99426, 219501)"
219501,2138751,"(219501, 2138751)"
219501,289428,"(219501, 289428)"
219501,1970342,"(219501, 1970342)"
219501,2385665,"(219501, 2385665)"
219501,261419,"(219501, 261419)"
219501,289616,"(219501, 289616)"
219501,502648,"(219501, 502648)"
219501,248214,"(219501, 248214)"
219501,51622,"(51622, 219501)"
219501,2095534,"(219501, 2095534)"
219501,470092,"(219501, 470092)"
219501,1531870,"(219501, 1531870)"
219501,401889,"(219501, 401889)"
219501,289268,"(219501, 289268)"
219539,271652,"(219539, 271652)"
219755,470092,"(219755, 470092)"
219755,1970342,"(219755, 1970342)"
219755,1506513,"(219755, 1506513)"
219755,359184,"(219755, 359184)"
219755,1492256,"(219755, 1492256)"
219755,361435,"(219755, 361435)"
219755,1492426,"(219755, 1492426)"
219807,224165,"(219807, 224165)"
219846,343982,"(219846, 343982)"
220359,335371,"(220359, 335371)"
220381,232012,"(220381, 232012)"
220381,232014,"(220381, 232014)"
220381,232039,"(220381, 232039)"
220381,222327,"(220381, 222327)"
220381,305567,"(220381, 305567)"
2317816,1344173,"(1344173, 2317816)"
220666,344887,"(220666, 344887)"
2318054,1970342,"(1970342, 2318054)"
2318054,2150446,"(2150446, 2318054)"
2318054,805190,"(805190, 2318054)"
2318054,248214,"(248214, 2318054)"
2318054,401889,"(401889, 2318054)"
2318054,264675,"(264675, 2318054)"
2318054,289268,"(289268, 2318054)"
2318054,979449,"(979449, 2318054)"
2318054,2302608,"(2302608, 2318054)"
2318054,248513,"(248513, 2318054)"
2318054,314084,"(314084, 2318054)"
2318054,541616,"(541616, 2318054)"
2318054,2329550,"(2318054, 2329550)"
2318054,1610827,"(1610827, 2318054)"
2318054,308401,"(308401, 2318054)"
2318054,261419,"(261419, 2318054)"
2318054,113989,"(113989, 2318054)"
2318054,2407756,"(2318054, 2407756)"
2318054,2080094,"(2080094, 2318054)"
2318054,2467391,"(2318054, 2467391)"
2318054,259483,"(259483, 2318054)"
2318054,394653,"(394653, 2318054)"
2318054,314794,"(314794, 2318054)"
2318054,2409916,"(2318054, 2409916)"
2318054,2604480,"(2318054, 2604480)"
2318054,122335,"(122335, 2318054)"
2318054,1830419,"(1830419, 2318054)"
2318054,243273,"(243273, 2318054)"
2318054,329337,"(329337, 2318054)"
2318054,2356863,"(2318054, 2356863)"
2318054,2320046,"(2318054, 2320046)"
2318054,2385665,"(2318054, 2385665)"
2318054,2420564,"(2318054, 2420564)"
2318054,315349,"(315349, 2318054)"
2318054,732184,"(732184, 2318054)"
2318054,1531870,"(1531870, 2318054)"
2318062,310981,"(310981, 2318062)"
2318062,293744,"(293744, 2318062)"
2318062,223603,"(223603, 2318062)"
2318062,1531870,"(1531870, 2318062)"
385766,379484,"(379484, 385766)"
385766,276767,"(276767, 385766)"
2318143,234225,"(234225, 2318143)"
220992,2299178,"(220992, 2299178)"
220992,260843,"(220992, 260843)"
220992,227582,"(220992, 227582)"
2318186,328865,"(328865, 2318186)"
221352,292480,"(221352, 292480)"
221352,1806446,"(221352, 1806446)"
221352,267600,"(221352, 267600)"
221352,267187,"(221352, 267187)"
221352,1506751,"(221352, 1506751)"
36938,470092,"(36938, 470092)"
36938,324359,"(36938, 324359)"
36938,1531870,"(36938, 1531870)"
36938,255918,"(36938, 255918)"
36938,113989,"(36938, 113989)"
36938,342946,"(36938, 342946)"
36938,584526,"(36938, 584526)"
221952,1448625,"(221952, 1448625)"
221952,86111,"(86111, 221952)"
221952,1970342,"(221952, 1970342)"
221952,289268,"(221952, 289268)"
221952,99302,"(99302, 221952)"
221952,354826,"(221952, 354826)"
221952,470092,"(221952, 470092)"
221952,294349,"(221952, 294349)"
221952,380445,"(221952, 380445)"
221952,2381355,"(221952, 2381355)"
221952,328973,"(221952, 328973)"
221952,284607,"(221952, 284607)"
221952,2449081,"(221952, 2449081)"
221952,310916,"(221952, 310916)"
221952,2400029,"(221952, 2400029)"
221952,2424659,"(221952, 2424659)"
221952,2420564,"(221952, 2420564)"
221952,1531870,"(221952, 1531870)"
221979,611521,"(221979, 611521)"
222176,265686,"(222176, 265686)"
222241,222903,"(222241, 222903)"
222327,232039,"(222327, 232039)"
222327,232012,"(222327, 232012)"
222327,232014,"(222327, 232014)"
222373,145142,"(145142, 222373)"
2319532,944584,"(944584, 2319532)"
222518,255048,"(222518, 255048)"
222518,240235,"(222518, 240235)"
222518,2126502,"(222518, 2126502)"
222518,625441,"(222518, 625441)"
222518,2654150,"(222518, 2654150)"
222676,1832325,"(222676, 1832325)"
222676,1749803,"(222676, 1749803)"
222676,2222732,"(222676, 2222732)"
222676,1717961,"(222676, 1717961)"
222722,1970342,"(222722, 1970342)"
222722,233458,"(222722, 233458)"
222738,314643,"(222738, 314643)"
222840,401889,"(222840, 401889)"
222840,2329550,"(222840, 2329550)"
222840,541616,"(222840, 541616)"
222840,240669,"(222840, 240669)"
222840,2356863,"(222840, 2356863)"
222939,260226,"(222939, 260226)"
222939,387091,"(222939, 387091)"
222953,228160,"(222953, 228160)"
223011,337928,"(223011, 337928)"
223311,267376,"(223311, 267376)"
223824,225763,"(223824, 225763)"
223824,388271,"(223824, 388271)"
223825,318394,"(223825, 318394)"
223846,294951,"(223846, 294951)"
223988,1286006,"(223988, 1286006)"
224391,381229,"(224391, 381229)"
224391,259225,"(224391, 259225)"
224391,741344,"(224391, 741344)"
224391,240891,"(224391, 240891)"
224768,248214,"(224768, 248214)"
1610352,1713987,"(1610352, 1713987)"
225126,2115335,"(225126, 2115335)"
225126,2119259,"(225126, 2119259)"
225135,245878,"(225135, 245878)"
225135,257882,"(225135, 257882)"
225135,227653,"(225135, 227653)"
225135,252914,"(225135, 252914)"
225135,2377207,"(225135, 2377207)"
225300,260970,"(225300, 260970)"
225300,223795,"(223795, 225300)"
225300,243126,"(225300, 243126)"
225766,2007556,"(225766, 2007556)"
226448,1713388,"(226448, 1713388)"
226448,336469,"(226448, 336469)"
226448,121566,"(121566, 226448)"
226493,394488,"(226493, 394488)"
226676,239352,"(226676, 239352)"
226957,384321,"(226957, 384321)"
226957,384272,"(226957, 384272)"
226957,300599,"(226957, 300599)"
226957,341086,"(226957, 341086)"
226957,257641,"(226957, 257641)"
227100,208403,"(208403, 227100)"
227100,273313,"(227100, 273313)"
227100,2108842,"(227100, 2108842)"
227204,2166094,"(227204, 2166094)"
227204,2084631,"(227204, 2084631)"
228137,310981,"(228137, 310981)"
228160,237411,"(228160, 237411)"
228160,302355,"(228160, 302355)"
228279,259263,"(228279, 259263)"
228464,234216,"(228464, 234216)"
229009,255918,"(229009, 255918)"
229009,269153,"(229009, 269153)"
229352,238930,"(229352, 238930)"
229352,260713,"(229352, 260713)"
229434,317280,"(229434, 317280)"
229434,287785,"(229434, 287785)"
229434,2369509,"(229434, 2369509)"
229876,255113,"(229876, 255113)"
229876,289208,"(229876, 289208)"
230404,1321853,"(230404, 1321853)"
2328172,2213931,"(2213931, 2328172)"
2328172,470092,"(470092, 2328172)"
2328172,2175088,"(2175088, 2328172)"
2328172,2334354,"(2328172, 2334354)"
2328172,1970342,"(1970342, 2328172)"
2328172,2348931,"(2328172, 2348931)"
2328172,2199319,"(2199319, 2328172)"
2328172,2357123,"(2328172, 2357123)"
2328172,2544428,"(2328172, 2544428)"
2328172,362819,"(362819, 2328172)"
2328172,805190,"(805190, 2328172)"
2328172,1531870,"(1531870, 2328172)"
2328172,2352610,"(2328172, 2352610)"
231292,805190,"(231292, 805190)"
231548,2560149,"(231548, 2560149)"
231548,2046793,"(231548, 2046793)"
231548,355261,"(231548, 355261)"
2329029,2330273,"(2329029, 2330273)"
2329029,249640,"(249640, 2329029)"
2329029,298870,"(298870, 2329029)"
232012,232039,"(232012, 232039)"
232012,232014,"(232012, 232014)"
232014,232039,"(232014, 232039)"
232333,232525,"(232333, 232525)"
232333,381229,"(232333, 381229)"
213507,243483,"(213507, 243483)"
232582,356235,"(232582, 356235)"
232635,948642,"(232635, 948642)"
232734,334519,"(232734, 334519)"
233181,240912,"(233181, 240912)"
233181,263706,"(233181, 263706)"
233181,266444,"(233181, 266444)"
233181,311054,"(233181, 311054)"
233181,246646,"(233181, 246646)"
233181,245878,"(233181, 245878)"
233188,233189,"(233188, 233189)"
233189,805190,"(233189, 805190)"
233189,357036,"(233189, 357036)"
233189,390550,"(233189, 390550)"
233189,954733,"(233189, 954733)"
233189,2084629,"(233189, 2084629)"
233664,311992,"(233664, 311992)"
233789,805190,"(233789, 805190)"
233842,2645329,"(233842, 2645329)"
233842,240209,"(233842, 240209)"
233842,2372186,"(233842, 2372186)"
234225,374157,"(234225, 374157)"
234225,829854,"(234225, 829854)"
234225,319798,"(234225, 319798)"
234225,2082891,"(234225, 2082891)"
234225,287326,"(234225, 287326)"
234225,336891,"(234225, 336891)"
234225,277884,"(234225, 277884)"
2331639,533097,"(533097, 2331639)"
234837,657920,"(234837, 657920)"
234837,321940,"(234837, 321940)"
234837,349261,"(234837, 349261)"
234837,802772,"(234837, 802772)"
234837,2150194,"(234837, 2150194)"
235887,236962,"(235887, 236962)"
235887,312504,"(235887, 312504)"
235887,243260,"(235887, 243260)"
235946,470092,"(235946, 470092)"
2333447,2277082,"(2277082, 2333447)"
236346,240138,"(236346, 240138)"
236346,120239,"(120239, 236346)"
236346,746985,"(236346, 746985)"
236375,2396657,"(236375, 2396657)"
236850,240964,"(236850, 240964)"
236850,2165349,"(236850, 2165349)"
236850,379771,"(236850, 379771)"
236893,260649,"(236893, 260649)"
236901,1419969,"(236901, 1419969)"
236962,359486,"(236962, 359486)"
236962,312504,"(236962, 312504)"
236962,2375455,"(236962, 2375455)"
236962,2466067,"(236962, 2466067)"
236962,293661,"(236962, 293661)"
236962,778220,"(236962, 778220)"
2334322,2335589,"(2334322, 2335589)"
238511,470092,"(238511, 470092)"
238930,2046793,"(238930, 2046793)"
239017,1795499,"(239017, 1795499)"
239059,294385,"(239059, 294385)"
239533,988054,"(239533, 988054)"
239533,294813,"(239533, 294813)"
239533,314794,"(239533, 314794)"
239533,293853,"(239533, 293853)"
239533,291686,"(239533, 291686)"
239533,381289,"(239533, 381289)"
239718,321170,"(239718, 321170)"
239814,401889,"(239814, 401889)"
2336983,522042,"(522042, 2336983)"
2336983,1531870,"(1531870, 2336983)"
239867,359806,"(239867, 359806)"
239962,1473421,"(239962, 1473421)"
239962,2324753,"(239962, 2324753)"
239975,355183,"(239975, 355183)"
240117,321360,"(240117, 321360)"
240117,295957,"(240117, 295957)"
240618,253348,"(240618, 253348)"
1055497,540085,"(540085, 1055497)"
240669,910419,"(240669, 910419)"
240669,271294,"(240669, 271294)"
240891,259225,"(240891, 259225)"
240912,245906,"(240912, 245906)"
240958,282503,"(240958, 282503)"
240958,286547,"(240958, 286547)"
240964,379771,"(240964, 379771)"
241346,263368,"(241346, 263368)"
241346,370868,"(241346, 370868)"
2339004,2345715,"(2339004, 2345715)"
242318,294007,"(242318, 294007)"
242338,291652,"(242338, 291652)"
242338,276649,"(242338, 276649)"
243126,260970,"(243126, 260970)"
243126,223795,"(223795, 243126)"
243273,243662,"(243273, 243662)"
243340,308401,"(243340, 308401)"
243355,296120,"(243355, 296120)"
243355,2642419,"(243355, 2642419)"
243483,365649,"(243483, 365649)"
243584,349024,"(243584, 349024)"
243655,246019,"(243655, 246019)"
244262,329502,"(244262, 329502)"
244396,624942,"(244396, 624942)"
244397,436799,"(244397, 436799)"
244427,470092,"(244427, 470092)"
244631,99302,"(99302, 244631)"
244647,244116,"(244116, 244647)"
245184,100669,"(100669, 245184)"
2342340,250626,"(250626, 2342340)"
245343,284607,"(245343, 284607)"
245565,389175,"(245565, 389175)"
245878,247887,"(245878, 247887)"
245878,253559,"(245878, 253559)"
245878,245906,"(245878, 245906)"
245878,522042,"(245878, 522042)"
245878,252914,"(245878, 252914)"
245878,246260,"(245878, 246260)"
245878,2377207,"(245878, 2377207)"
245878,246270,"(245878, 246270)"
245906,263706,"(245906, 263706)"
245906,314958,"(245906, 314958)"
246009,2247457,"(246009, 2247457)"
246009,2233362,"(246009, 2233362)"
246132,805190,"(246132, 805190)"
246193,401889,"(246193, 401889)"
246197,289268,"(246197, 289268)"
246258,305283,"(246258, 305283)"
246258,335251,"(246258, 335251)"
246258,292917,"(246258, 292917)"
246258,260713,"(246258, 260713)"
246258,485750,"(246258, 485750)"
246258,308215,"(246258, 308215)"
246270,252914,"(246270, 252914)"
246283,329502,"(246283, 329502)"
246283,285936,"(246283, 285936)"
246504,1920542,"(246504, 1920542)"
247105,374025,"(247105, 374025)"
247277,310753,"(247277, 310753)"
247277,361224,"(247277, 361224)"
247277,2091251,"(247277, 2091251)"
247277,1221177,"(247277, 1221177)"
247364,2687506,"(247364, 2687506)"
247445,2449081,"(247445, 2449081)"
247666,2242944,"(247666, 2242944)"
247666,2251308,"(247666, 2251308)"
247666,529678,"(247666, 529678)"
2345024,248513,"(248513, 2345024)"
2345024,328973,"(328973, 2345024)"
2345024,310641,"(310641, 2345024)"
248214,968796,"(248214, 968796)"
248214,974962,"(248214, 974962)"
248214,106684,"(106684, 248214)"
248214,267654,"(248214, 267654)"
248214,805190,"(248214, 805190)"
248214,254293,"(248214, 254293)"
248214,470092,"(248214, 470092)"
248214,2652689,"(248214, 2652689)"
248214,264675,"(248214, 264675)"
248214,117229,"(117229, 248214)"
248214,354826,"(248214, 354826)"
248214,2377207,"(248214, 2377207)"
248214,372519,"(248214, 372519)"
248214,2544428,"(248214, 2544428)"
248214,1010150,"(248214, 1010150)"
248214,2204565,"(248214, 2204565)"
248214,1970342,"(248214, 1970342)"
248214,308401,"(248214, 308401)"
248214,307871,"(248214, 307871)"
248214,86111,"(86111, 248214)"
248214,253152,"(248214, 253152)"
248214,2502012,"(248214, 2502012)"
248214,540085,"(248214, 540085)"
248214,263706,"(248214, 263706)"
248214,266166,"(248214, 266166)"
248214,391907,"(248214, 391907)"
248214,329337,"(248214, 329337)"
248214,522042,"(248214, 522042)"
248214,2101218,"(248214, 2101218)"
248214,1531870,"(248214, 1531870)"
248490,248505,"(248490, 248505)"
248490,2390330,"(248490, 2390330)"
248505,2319606,"(248505, 2319606)"
248505,2390330,"(248505, 2390330)"
248513,380445,"(248513, 380445)"
248513,310981,"(248513, 310981)"
248513,1531870,"(248513, 1531870)"
248513,1970342,"(248513, 1970342)"
248519,361244,"(248519, 361244)"
248625,283410,"(248625, 283410)"
248710,266178,"(248710, 266178)"
249237,314810,"(249237, 314810)"
249640,298870,"(249640, 298870)"
249640,2330273,"(249640, 2330273)"
249657,246467,"(246467, 249657)"
249657,288432,"(249657, 288432)"
249776,289268,"(249776, 289268)"
249776,333215,"(249776, 333215)"
250626,310849,"(250626, 310849)"
250626,261341,"(250626, 261341)"
250626,255325,"(250626, 255325)"
250626,314287,"(250626, 314287)"
2348038,2405427,"(2348038, 2405427)"
2348038,2577015,"(2348038, 2577015)"
251125,2114826,"(251125, 2114826)"
251274,335816,"(251274, 335816)"
251388,332134,"(251388, 332134)"
251388,296870,"(251388, 296870)"
251388,322674,"(251388, 322674)"
2348582,1627171,"(1627171, 2348582)"
1300012,396769,"(396769, 1300012)"
2348931,1970342,"(1970342, 2348931)"
2348931,2544428,"(2348931, 2544428)"
2348931,362819,"(362819, 2348931)"
2348931,2175088,"(2175088, 2348931)"
251978,470092,"(251978, 470092)"
252047,398585,"(252047, 398585)"
252108,292480,"(252108, 292480)"
252251,2379005,"(252251, 2379005)"
252485,1717961,"(252485, 1717961)"
252485,2456387,"(252485, 2456387)"
252485,1749803,"(252485, 1749803)"
2350162,2014620,"(2014620, 2350162)"
2350162,359486,"(359486, 2350162)"
2350162,266166,"(266166, 2350162)"
2350162,2289157,"(2289157, 2350162)"
253152,328973,"(253152, 328973)"
253152,322806,"(253152, 322806)"
253498,328992,"(253498, 328992)"
253683,260029,"(253683, 260029)"
253743,313009,"(253743, 313009)"
253760,272898,"(253760, 272898)"
253760,1852595,"(253760, 1852595)"
253760,310418,"(253760, 310418)"
253760,541616,"(253760, 541616)"
253760,1938765,"(253760, 1938765)"
254107,470092,"(254107, 470092)"
2351433,1581920,"(1581920, 2351433)"
254293,350850,"(254293, 350850)"
254293,400820,"(254293, 400820)"
254293,2081151,"(254293, 2081151)"
255113,2518255,"(255113, 2518255)"
2352474,2101218,"(2101218, 2352474)"
255436,823911,"(255436, 823911)"
2352610,805148,"(805148, 2352610)"
2352610,1970342,"(1970342, 2352610)"
2352610,2213931,"(2213931, 2352610)"
2352610,362819,"(362819, 2352610)"
2352610,2335130,"(2335130, 2352610)"
2352610,2175088,"(2175088, 2352610)"
2352610,2454138,"(2352610, 2454138)"
255538,401889,"(255538, 401889)"
255538,304724,"(255538, 304724)"
255745,343332,"(255745, 343332)"
255769,2117617,"(255769, 2117617)"
255769,262694,"(255769, 262694)"
255799,271653,"(255799, 271653)"
255813,1945926,"(255813, 1945926)"
255813,393736,"(255813, 393736)"
255813,322775,"(255813, 322775)"
255813,341758,"(255813, 341758)"
255870,2377398,"(255870, 2377398)"
255918,398687,"(255918, 398687)"
255918,300399,"(255918, 300399)"
255918,261341,"(255918, 261341)"
255918,316173,"(255918, 316173)"
255918,2037581,"(255918, 2037581)"
255918,280378,"(255918, 280378)"
255918,269153,"(255918, 269153)"
255918,283507,"(255918, 283507)"
255918,274494,"(255918, 274494)"
255918,502648,"(255918, 502648)"
255918,2204565,"(255918, 2204565)"
255918,2245116,"(255918, 2245116)"
1304583,2084634,"(1304583, 2084634)"
256193,470092,"(256193, 470092)"
2354167,2617531,"(2354167, 2617531)"
2354167,2147101,"(2147101, 2354167)"
257641,805190,"(257641, 805190)"
257882,2191641,"(257882, 2191641)"
2356300,310916,"(310916, 2356300)"
2356300,315349,"(315349, 2356300)"
2356300,2364569,"(2356300, 2364569)"
2356344,2355887,"(2355887, 2356344)"
2356344,2419029,"(2356344, 2419029)"
259449,380148,"(259449, 380148)"
259533,1531870,"(259533, 1531870)"
2356752,2357123,"(2356752, 2357123)"
2356752,2382187,"(2356752, 2382187)"
2356863,308401,"(308401, 2356863)"
2356863,1610827,"(1610827, 2356863)"
2356863,2329550,"(2329550, 2356863)"
2356863,2347666,"(2347666, 2356863)"
2356863,310916,"(310916, 2356863)"
260253,334644,"(260253, 334644)"
260260,363442,"(260260, 363442)"
260319,86111,"(86111, 260319)"
2357530,2674983,"(2357530, 2674983)"
260572,308322,"(260572, 308322)"
260713,305283,"(260713, 305283)"
260713,335251,"(260713, 335251)"
260713,308215,"(260713, 308215)"
260843,2299178,"(260843, 2299178)"
260843,274645,"(260843, 274645)"
260970,223795,"(223795, 260970)"
2358350,1926094,"(1926094, 2358350)"
2490216,2605170,"(2490216, 2605170)"
261341,269153,"(261341, 269153)"
261341,310358,"(261341, 310358)"
261341,316173,"(261341, 316173)"
261341,1531870,"(261341, 1531870)"
2358540,1566764,"(1566764, 2358540)"
261419,2385665,"(261419, 2385665)"
261419,2150446,"(261419, 2150446)"
261419,2219585,"(261419, 2219585)"
261709,291977,"(261709, 291977)"
261725,335224,"(261725, 335224)"
261725,262105,"(261725, 262105)"
261725,283580,"(261725, 283580)"
2359129,2454009,"(2359129, 2454009)"
262105,335224,"(262105, 335224)"
262105,283580,"(262105, 283580)"
262779,274184,"(262779, 274184)"
262779,333215,"(262779, 333215)"
262903,1344683,"(262903, 1344683)"
262903,337872,"(262903, 337872)"
262903,1025015,"(262903, 1025015)"
1311742,1342242,"(1311742, 1342242)"
1311742,1295876,"(1295876, 1311742)"
1311742,1317611,"(1311742, 1317611)"
263368,401889,"(263368, 401889)"
263368,370868,"(263368, 370868)"
263706,470092,"(263706, 470092)"
263706,2379448,"(263706, 2379448)"
263706,1968272,"(263706, 1968272)"
263706,2327216,"(263706, 2327216)"
263706,674484,"(263706, 674484)"
263706,144623,"(144623, 263706)"
263706,281380,"(263706, 281380)"
264092,373941,"(264092, 373941)"
264092,2449081,"(264092, 2449081)"
264675,274776,"(264675, 274776)"
264675,1495133,"(264675, 1495133)"
264675,522042,"(264675, 522042)"
264675,1878160,"(264675, 1878160)"
264675,1970342,"(264675, 1970342)"
264675,350470,"(264675, 350470)"
264675,86315,"(86315, 264675)"
264675,391593,"(264675, 391593)"
264675,289268,"(264675, 289268)"
264675,354826,"(264675, 354826)"
264675,2652689,"(264675, 2652689)"
264675,307871,"(264675, 307871)"
264675,1448625,"(264675, 1448625)"
264675,2247457,"(264675, 2247457)"
264675,2544428,"(264675, 2544428)"
264675,279567,"(264675, 279567)"
264675,470092,"(264675, 470092)"
264675,308401,"(264675, 308401)"
264675,328973,"(264675, 328973)"
264675,113989,"(113989, 264675)"
264675,359806,"(264675, 359806)"
264675,844786,"(264675, 844786)"
264675,310846,"(264675, 310846)"
264675,314958,"(264675, 314958)"
264675,329337,"(264675, 329337)"
264675,1531870,"(264675, 1531870)"
264805,470092,"(264805, 470092)"
264822,480090,"(264822, 480090)"
264941,276617,"(264941, 276617)"
1314463,1903996,"(1314463, 1903996)"
265909,805190,"(265909, 805190)"
266166,541616,"(266166, 541616)"
266178,323461,"(266178, 323461)"
266742,470092,"(266742, 470092)"
266810,2088473,"(266810, 2088473)"
266810,470092,"(266810, 470092)"
266810,314958,"(266810, 314958)"
266810,392356,"(266810, 392356)"
266810,1970342,"(266810, 1970342)"
266810,310981,"(266810, 310981)"
266810,296333,"(266810, 296333)"
267339,315452,"(267339, 315452)"
2364569,310916,"(310916, 2364569)"
2364569,315349,"(315349, 2364569)"
267600,292480,"(267600, 292480)"
267600,246467,"(246467, 267600)"
267600,1965558,"(267600, 1965558)"
267601,522042,"(267601, 522042)"
267776,317060,"(267776, 317060)"
267872,317285,"(267872, 317285)"
267872,276524,"(267872, 276524)"
267872,276567,"(267872, 276567)"
2365786,343332,"(343332, 2365786)"
268674,271383,"(268674, 271383)"
268912,317060,"(268912, 317060)"
268912,2340274,"(268912, 2340274)"
1317611,1295876,"(1295876, 1317611)"
1317611,1486167,"(1317611, 1486167)"
1317647,2049597,"(1317647, 2049597)"
269103,272723,"(269103, 272723)"
269153,1562238,"(269153, 1562238)"
269153,274494,"(269153, 274494)"
269153,2150446,"(269153, 2150446)"
269153,718075,"(269153, 718075)"
269572,104355,"(104355, 269572)"
269572,304724,"(269572, 304724)"
269572,274165,"(269572, 274165)"
270084,1531870,"(270084, 1531870)"
270084,283899,"(270084, 283899)"
271383,2381355,"(271383, 2381355)"
271495,715321,"(271495, 715321)"
272023,330486,"(272023, 330486)"
272023,1531870,"(272023, 1531870)"
2369509,289268,"(289268, 2369509)"
2369509,540085,"(540085, 2369509)"
272712,372177,"(272712, 372177)"
273060,639278,"(273060, 639278)"
273060,2379602,"(273060, 2379602)"
273060,2378579,"(273060, 2378579)"
273060,103839,"(103839, 273060)"
2370219,2370287,"(2370219, 2370287)"
273137,441966,"(273137, 441966)"
273158,368746,"(273158, 368746)"
273313,208403,"(208403, 273313)"
